,Unnamed: 0,budget,popularity,encoded_rate,new spoken_languages,new cast,new production_companies,new production_countries,new crew,new genres,new keywords,revenue,runtime,vote_count
1904,1904,25000000,3.707511,1,2,0,2,1,5716.681393678161,1,5,24362772,108.0,29
1905,1905,25000000,7.001175999999999,1,1,0,1,1,2680.5829471733086,4,4,19829957,107.0,147
1906,1906,25000000,39.784026,1,1,0,3,1,20013.277083333334,1,1,30411183,108.0,824
1907,1907,25000000,10.115011,1,1,0,1,1,1157.6666666666665,3,1,51702483,100.0,101
1908,1908,0,7.321181,1,1,2,3,1,1065.4,3,3,0,85.0,46
1909,1909,25000000,32.854557,2,1,1,2,3,26489.298321123322,2,3,42972994,131.0,973
1910,1910,0,6.3095870000000005,1,1,1,1,1,10509.907070707071,2,1,14334401,88.0,313
1911,1911,28000000,8.363702,1,2,0,0,1,604.0,2,1,10126458,91.0,132
1912,1912,25,4.88794,2,1,0,2,2,909.9333333333334,1,0,13,145.0,59
1913,1913,25000000,14.17009,1,1,1,2,1,10233.746965996967,1,2,28831145,109.0,304
1914,1914,25000000,12.18362,1,2,0,1,1,1272.8555555555554,4,3,0,116.0,135
1915,1915,25000000,9.169271,1,1,3,0,1,2843.2560240963858,3,2,15478800,122.0,137
1916,1916,25000000,8.127728,2,2,0,2,2,6961.305194805194,1,2,13411957,107.0,210
1917,1917,25000000,10.699952,1,2,1,2,2,7238.5690476190475,2,3,24902723,120.0,378
1918,1918,25000000,29.796394,2,2,0,1,1,5697.325757575758,4,1,11000000,99.0,705
1919,1919,0,11.60921,1,3,0,1,1,970.0,2,0,0,104.0,194
1920,1920,25000000,51.915025,2,1,0,1,1,17741.407646520147,2,2,23057115,140.0,1272
1921,1921,28000000,8.314624,2,1,3,1,2,482.25555555555553,2,1,16900000,132.0,97
1922,1922,0,5.529035,2,1,1,0,1,326.0,3,2,25000000,254.0,90
1923,1923,25000000,4.002579,1,1,2,3,1,6145.20509817046,2,1,11207130,113.0,82
1924,1924,25000000,3.888776,1,2,0,3,2,1015.05,3,7,10719357,99.0,45
1925,1925,25000000,7.296459,1,2,0,2,1,1513.8,2,3,13000000,100.0,111
1926,1926,14000000,21.680424,1,1,0,0,2,8680.733800186743,2,0,85446075,92.0,498
1927,1927,25000000,7.9467690000000015,1,1,0,1,1,1436.6155303030303,3,0,10070000,105.0,25
1928,1928,25000000,7.473455,1,1,2,0,1,102.66666666666667,2,2,10324441,110.0,144
1929,1929,25000000,5.073536,1,1,2,1,1,7558.513898090215,2,2,11772461,116.0,60
1930,1930,0,3.623002,1,1,0,0,1,1019.0,3,2,0,92.0,34
1931,1931,32000000,41.075532,2,1,2,2,1,5309.992530345471,2,3,27635305,111.0,1087
1932,1932,25000000,4.020194,1,1,0,1,0,44.0,5,0,5778353,117.0,22
1933,1933,0,2.083856,1,1,0,1,1,503.6,2,2,0,95.0,28
1934,1934,25000000,2.909346,1,1,1,1,1,1819.7125,2,0,0,95.0,47
1935,1935,25000000,8.450513,2,3,1,1,4,9020.071428571428,1,1,0,127.0,166
1936,1936,25000000,8.186936,1,1,2,0,1,1391.5,4,3,4064495,98.0,138
1937,1937,0,5.079017,1,1,1,0,2,14.0,2,0,0,95.0,14
1938,1938,25000000,17.603823000000006,1,2,3,2,3,9386.51746031746,4,1,19844979,121.0,387
1939,1939,25000000,7.008216,1,2,1,0,1,138.42857142857142,4,2,2405420,95.0,118
1940,1940,25000000,20.011435,2,1,2,5,4,10746.93896103896,2,1,27603069,80.0,738
1941,1941,25000000,4.051221,1,1,1,0,1,3507.845238095238,3,4,0,107.0,66
1942,1942,0,5.987486,1,1,0,0,1,10295.666666666666,2,1,34153101,91.0,58
1943,1943,25000000,3.849873,1,1,1,2,1,19.0,1,1,777423,117.0,19
1944,1944,25000000,3.593165,2,1,0,0,1,7183.545238095237,3,2,2336172,114.0,49
1945,1945,13500000,30.058263,2,1,2,1,1,2112.0,4,0,19255873,124.0,704
1946,1946,25000000,17.339852,1,2,4,3,1,17781.289177489176,2,0,10589102,122.0,326
1947,1947,0,15.805449,1,1,1,0,2,861.0,2,1,0,88.0,151
1948,1948,25000000,15.279020999999998,2,1,0,1,1,4245.833333333333,2,0,48531470,154.0,380
1949,1949,0,5.000126,1,1,0,0,2,614.5833333333334,1,1,0,117.0,21
1950,1950,0,1.684948,1,4,0,0,1,21.0,3,0,0,82.0,7
1951,1951,25000000,5.753564,1,1,0,0,2,20.0,2,2,6500000,85.0,10
1952,1952,25000000,35.022029,1,1,2,5,2,15209.844662087966,3,1,71009334,117.0,712
1953,1953,25000000,12.31708,1,4,3,0,2,3052.714285714286,4,2,0,121.0,227
1954,1954,25000000,1.894749,2,2,1,1,2,441.8666666666667,3,1,3052000,128.0,31
1955,1955,25000000,6.895866000000002,1,2,0,0,2,427.5,3,2,0,100.0,114
1956,1956,25000000,3.344158,1,1,0,0,2,1348.1666666666665,2,5,0,100.0,26
1957,1957,14000000,14.480628,2,1,2,1,2,644.8,2,0,34670720,119.0,257
1958,1958,25000000,14.613152,1,2,4,5,4,2082.528735632184,2,6,8784318,137.0,301
1959,1959,24000000,22.258428,2,2,0,1,1,1494.0,2,3,133000000,119.0,477
1960,1960,24000000,30.445257,1,2,1,3,1,7190.938181818182,1,2,155721132,102.0,835
1961,1961,24000000,35.244037,1,1,2,2,1,3633.5936117936117,2,1,172363301,120.0,840
1962,1962,25000000,15.333575,1,1,1,0,1,4028.0,3,0,1397284,98.0,285
1963,1963,24000000,15.237142,1,1,0,0,1,8088.330065359477,2,0,70181428,105.0,225
1964,1964,41300000,23.441135,1,3,2,3,2,12135.379072681702,2,1,106371651,98.0,531
1965,1965,8200000,25.03414,1,1,1,1,1,7738.883333333334,4,2,80035402,107.0,505
1966,1966,24000000,24.70166,2,1,3,1,1,7510.240199615199,1,0,87055349,91.0,541
1967,1967,24000000,16.146572,2,1,2,1,1,4235.095588235294,2,0,41895491,137.0,341
1968,1968,65000000,20.793026,1,1,1,1,1,17250.18930178009,3,9,40002112,100.0,374
1969,1969,24000000,5.771479,1,2,0,1,1,67.0,3,2,36609995,115.0,67
1970,1970,24000000,27.326466,1,1,3,0,1,5738.113349917081,1,4,42105111,102.0,721
1971,1971,24000000,3.572339,1,2,4,0,2,1501.0625,3,2,0,108.0,111
1972,1972,24000000,20.69219,1,1,6,1,2,6569.0363636363645,2,0,68729358,93.0,742
1973,1973,0,1.903405,1,1,0,1,1,375.3333333333333,5,2,0,88.0,24
1974,1974,40000000,10.713521,2,1,2,2,2,11291.404217854217,1,2,0,127.0,721
1975,1975,17000000,7.701041,1,1,1,1,1,761.1666666666666,2,1,16980098,95.0,160
1976,1976,24000000,6.589192999999999,1,1,1,1,1,643.8333333333333,4,0,16290976,87.0,92
1977,1977,24000000,2.753313,1,1,0,1,1,1377.9880952380952,4,0,21049053,134.0,58
1978,1978,24000000,3.113009,1,1,1,1,1,6006.888095238095,3,1,12372410,107.0,49
1979,1979,24000000,5.566203,1,2,4,1,1,177.0,2,1,8434146,124.0,53
1980,1980,24000000,8.630825,1,1,2,1,1,83.33333333333333,2,0,30551495,89.0,141
1981,1981,24000000,23.343839000000006,1,1,0,2,1,6264.133333333333,2,1,83188165,88.0,581
1982,1982,23000000,6.138213,1,1,3,1,3,2328.8333333333335,2,1,0,118.0,55
1983,1983,24000000,2.353441,1,1,0,1,0,2707.166666666666,3,0,4562146,93.0,19
1984,1984,28000000,2.439184,2,1,1,1,1,78.0,5,4,669276,72.0,26
1985,1985,0,0.515677,1,1,2,0,3,15.0,2,2,0,120.0,15
1986,1986,24000000,26.324874,1,1,3,3,1,5658.378571428571,4,0,23081726,98.0,568
1987,1987,24000000,49.549984,2,1,0,0,1,16653.53043478261,3,2,234710455,119.0,1991
1988,1988,23600000,57.300674,2,1,2,2,1,16128.035714285714,2,7,102391382,88.0,3550
1989,1989,23000000,23.839127,1,1,2,1,1,2937.839648033126,1,1,185991646,90.0,512
1990,1990,18000000,78.51783,2,1,1,2,1,48905.26666666666,3,0,538400000,124.0,5879
1991,1991,19000000,33.872182,1,1,1,1,1,10174.25168738072,4,4,141407024,118.0,1699
1992,1992,23000000,27.33256,2,1,0,1,1,1924.7357142857143,2,2,86930411,85.0,546
1993,1993,23000000,38.799596,1,2,0,1,1,11820.11642246642,1,1,53302314,98.0,1378
1994,1994,12500000,20.317469,1,1,5,3,1,22207.218181818185,1,0,75993061,101.0,910
1995,1995,23000000,18.493202,2,1,1,0,1,30255.777930528595,3,2,53187659,108.0,1789
1996,1996,23000000,7.901891,1,1,3,1,1,4549.071821152704,2,0,0,97.0,118
1997,1997,23000000,53.682367000000006,2,1,5,2,2,17571.341666666667,3,2,47351251,126.0,4097
1998,1998,23000000,11.183197,1,1,1,4,1,4657.416666666666,3,1,36642838,97.0,325
1999,1999,25000000,8.842722,1,1,1,0,3,1601.375,3,3,6399,99.0,73
2000,2000,23000000,8.976738000000003,1,1,1,2,1,150.6,3,1,18653615,114.0,66
2001,2001,0,2.634119,1,2,0,1,1,11.0,2,0,0,88.0,11
2002,2002,23000000,26.257951,1,2,4,2,2,7933.02032967033,2,2,33372606,93.0,505
2003,2003,23000000,12.777008,1,1,1,1,1,1356.2571428571428,2,4,51881013,89.0,224
2004,2004,0,6.130231,2,2,2,3,1,5103.907407407407,1,1,0,98.0,124
2005,2005,0,4.030724,1,1,0,0,1,11.0,2,0,0,94.0,11
2006,2006,23000000,6.9212630000000015,2,2,2,1,2,1899.3444444444444,1,6,10827816,102.0,55
2007,2007,23000000,12.869436,1,1,0,1,1,1745.75,2,3,7434726,98.0,82
2008,2008,23000000,15.676123,2,1,5,1,1,15400.581564269065,5,4,29541790,124.0,261
2009,2009,0,8.426589,2,2,0,4,2,1167.0,2,1,0,110.0,246
2010,2010,11000000,11.071522,1,1,2,0,1,808.0,2,0,0,90.0,101
2011,2011,23000000,5.494047,1,4,1,4,3,256.8,3,0,9366227,86.0,56
2012,2012,23000000,6.618149000000002,1,3,2,2,2,2450.252380952381,2,2,16123851,141.0,73
2013,2013,23000000,7.876883,1,3,0,0,1,85.5,3,3,5837674,139.0,57
2014,2014,25000000,35.169779,1,1,2,3,1,35165.481359685095,2,6,94679598,104.0,1343
2015,2015,22700000,39.890798,2,1,2,1,1,5077.885026737968,2,2,38119483,96.0,902
2016,2016,22500000,22.096286,2,4,1,0,2,19288.931419457735,2,0,15520023,112.0,431
2017,2017,22000000,41.967005,2,1,2,1,1,7909.620614035088,5,1,505000000,127.0,1339
2018,2018,23000000,57.110486,1,1,4,1,1,25458.909477364738,2,1,369884651,119.0,1590
2019,2019,22000000,16.234053,1,1,0,2,1,2132.0,4,2,189833357,97.0,489
2020,2020,20000000,11.263361,1,1,2,1,1,759.75,2,3,75597042,127.0,110
2021,2021,22000000,20.699212,1,1,1,1,1,913.875,2,1,147880543,110.0,428
2022,2022,24000000,17.606087,2,1,1,3,1,5796.654079254079,2,4,182016617,135.0,385
2023,2023,22000000,13.786075,1,1,1,2,1,17686.416925004523,2,4,84772742,84.0,304
2024,2024,22000000,35.227212,2,2,3,1,2,5769.174603174603,2,1,77737889,191.0,716
2025,2025,22000000,27.898438,2,3,0,5,3,3321.2350427350425,1,2,88880821,122.0,508
2026,2026,22000000,23.218144,1,2,1,1,1,2586.9333333333334,5,1,110627965,114.0,354
2027,2027,22000000,26.071644,2,1,1,1,1,13548.627715530658,1,1,92542418,132.0,530
2028,2028,22000000,9.175762,1,2,0,0,1,83.0,1,1,67800064,138.0,83
2029,2029,22000000,81.829237,2,1,2,1,4,34253.277780140605,3,3,95708457,121.0,2512
2030,2030,22000000,17.7091,1,2,0,2,2,9241.864673158767,2,10,57479076,108.0,319
2031,2031,22000000,17.772517999999994,1,1,2,2,1,2821.301282051282,3,0,35424826,108.0,301
2032,2032,22000000,5.609755000000002,2,1,1,0,1,2547.410714285714,2,1,0,131.0,61
2033,2033,22000000,10.259461,1,4,0,2,1,5599.81324110672,1,0,22400154,83.0,225
2034,2034,26000000,30.114383,1,1,1,2,1,4290.922161172161,1,1,51164106,105.0,551
2035,2035,0,10.547959,1,3,2,2,2,12163.573015873015,1,2,9930095,108.0,160
2036,2036,22000000,12.887673,1,4,2,3,1,2474.8311965811963,3,2,19351569,90.0,154
2037,2037,22000000,13.410919,1,1,1,1,1,1706.107142857143,2,2,77112176,94.0,223
2038,2038,0,3.70789,1,2,2,2,1,3256.157610588645,4,0,0,142.0,112
2039,2039,22000000,21.865021,1,1,5,2,1,12447.286426840159,1,0,33788161,104.0,480
2040,2040,30000000,9.448517,1,2,1,1,1,9861.321100954658,2,3,23619609,106.0,201
2041,2041,22000000,39.006187,1,1,6,2,1,9871.865384615385,3,2,63647656,106.0,1309
2042,2042,22000000,6.404571,1,1,0,3,2,3931.6145098039215,2,6,0,98.0,72
2043,2043,22000000,35.737655,1,1,2,2,1,14386.75616883117,2,4,43058898,100.0,875
2044,2044,22000000,4.365196,1,2,0,1,3,117.0,2,3,13555988,95.0,77
2045,2045,22000000,14.925633,1,1,5,2,2,1478.2,2,5,0,106.0,239
2046,2046,22000000,14.725467000000002,1,2,1,1,1,4496.2,5,3,10696210,104.0,305
2047,2047,0,0.809588,1,1,0,0,1,33.0,3,1,0,104.0,8
2048,2048,0,0.816883,1,2,0,1,1,94.0,5,1,0,107.0,8
2049,2049,70000000,8.792053999999998,1,1,1,2,1,3316.500187003272,3,0,0,77.0,48
2050,2050,25000000,25.002715,1,1,0,1,3,4950.99537037037,3,2,72629670,96.0,559
2051,2051,0,7.588597,1,1,2,0,1,7075.866666666666,2,4,0,114.0,128
2052,2052,21000000,13.906610999999998,2,4,0,1,3,5349.233333333334,3,1,26193068,145.0,277
2053,2053,22000000,13.960945,2,4,0,1,8,4819.888888888889,5,2,17709155,116.0,212
2054,2054,2000000,16.668854,1,3,2,1,1,2212.2,3,1,14400000,100.0,224
2055,2055,0,6.847133,1,1,2,1,1,936.875,3,2,0,104.0,140
2056,2056,22000000,48.784734,1,1,1,3,3,7044.757326007326,2,2,15447154,92.0,659
2057,2057,22000000,9.088209,2,4,0,2,1,937.4285714285714,3,1,12000000,121.0,98
2058,2058,22000000,12.445176,1,1,2,0,1,272.0,1,3,9479718,105.0,192
2059,2059,0,4.61335,2,2,0,0,1,175.5,3,0,0,115.0,45
2060,2060,22000000,29.230298,1,1,4,3,1,9886.056747777677,3,5,15400000,116.0,720
2061,2061,25000000,18.961323,1,1,2,2,1,6798.177472527473,3,0,92991835,119.0,501
2062,2062,0,2.809378,1,1,2,1,1,750.7777777777778,2,1,0,101.0,46
2063,2063,21500000,12.819447,2,1,1,2,1,5918.405500821018,3,7,0,117.0,239
2064,2064,22000000,14.866351000000002,1,2,0,0,2,458.0,3,0,24000000,106.0,122
2065,2065,17000000,15.013386,1,2,1,0,3,441.72727272727275,2,0,73244881,111.0,546
2066,2066,18000000,8.700565,1,2,0,1,1,7265.157692307693,4,1,70687344,136.0,139
2067,2067,21000000,27.197799,2,1,1,3,1,8329.074074074073,3,2,0,81.0,893
2068,2068,9000000,20.410354,2,1,1,1,1,1578.5416666666667,2,4,46,90.0,497
2069,2069,21000000,10.207065,1,1,1,1,2,509.83333333333337,6,1,42000000,96.0,184
2070,2070,32000000,5.683281,1,1,1,1,2,1558.5666666666666,2,1,40222729,106.0,123
2071,2071,21000000,63.599973,2,1,1,1,1,39284.618838992006,3,4,205738714,122.0,4742
2072,2072,21000000,17.746980999999995,2,2,0,2,2,11330.372727272726,2,5,41170784,123.0,356
2073,2073,0,1.934524,2,1,1,1,1,131.78571428571428,1,3,37000000,134.0,22
2074,2074,21000000,34.433521,2,3,1,2,2,12055.295370370372,3,0,43928932,92.0,1692
2075,2075,20000000,26.21425,1,1,0,1,1,1712.5,2,8,41627431,115.0,497
2076,2076,21000000,4.7815379999999985,1,1,0,1,1,2225.175,3,12,17762705,104.0,76
2077,2077,17000000,10.13559,2,1,1,1,1,16170.983937574054,3,0,14899417,98.0,189
2078,2078,21000000,5.815881,1,1,2,1,1,4120.645857530004,2,1,17600000,120.0,65
2079,2079,21000000,8.982335,1,2,2,1,1,2506.024963490325,2,0,10011050,117.0,52
2080,2080,30000000,33.649652,2,4,4,4,3,4563.518956043956,3,1,0,127.0,840
2081,2081,0,2.636193,1,1,0,1,1,120.0,3,0,0,102.0,14
2082,2082,21000000,13.847872,1,1,1,4,2,9484.903818214032,1,1,970816,91.0,276
2083,2083,35000000,4.189378,1,1,0,1,1,4062.2083333333335,1,1,69701637,114.0,41
2084,2084,15000000,21.928025,2,1,2,2,3,5151.0,4,1,2856712,97.0,475
2085,2085,18000000,68.159596,2,6,3,2,1,24357.91282051282,2,2,389925971,115.0,3854
2086,2086,18000000,81.487685,1,2,0,1,1,7145.807518796993,4,4,358991681,120.0,2395
2087,2087,20000000,52.45650500000001,2,4,0,1,1,12803.626456876456,2,2,303788635,135.0,1098
2088,2088,38000000,9.662715,1,2,1,1,1,3366.80223880597,2,2,29907685,90.0,150
2089,2089,20000000,25.28436,1,1,2,1,1,5560.9576036866365,3,10,299965036,100.0,613
2090,2090,20000000,8.351385,1,2,2,1,1,2686.5036764705883,1,3,132675402,105.0,183
2091,2091,19000000,18.174804,2,1,1,1,1,26822.915176979885,3,5,272742922,119.0,4443
2092,2092,20000000,21.815122,1,2,1,1,1,1983.6666666666667,2,1,121697323,94.0,728
2093,2093,20000000,20.99174,1,2,0,1,2,3035.3166666666666,3,3,117224271,94.0,428
2094,2094,20000000,19.636044,1,1,0,1,1,2381.883333333333,2,5,187884007,116.0,406
2095,2095,20000000,12.25264,1,1,2,1,1,651.5,3,1,149281606,91.0,209
2096,2096,13000000,49.975409,2,1,0,1,1,15147.115154098776,2,3,318000141,112.0,3092
2097,2097,32000000,13.590677,1,1,0,2,1,3662.969696969697,4,2,97918663,95.0,221
2098,2098,20000000,21.657563,1,1,4,2,1,11211.209404974112,1,0,100525432,97.0,500
2099,2099,35000000,43.057323,2,1,1,3,2,12070.943121693123,2,1,131282949,108.0,1414
2100,2100,18000000,16.470895000000002,1,1,0,1,1,4199.372222222222,2,6,122195920,101.0,442
2101,2101,37000000,28.703007,1,1,0,2,1,6748.909146259146,1,2,113086475,109.0,679
2102,2102,20000000,40.903931,2,1,2,2,1,5101.416666666666,2,1,177243185,115.0,934
2103,2103,20000000,22.001408,2,1,2,3,1,2149.9523809523807,4,0,0,117.0,383
2104,2104,0,23.139971,2,1,1,1,1,655.5,3,4,0,107.0,923
2105,2105,20000000,95.9229,2,1,2,4,2,31776.237427278607,2,1,187000000,134.0,3674
2106,2106,20000000,4.748929,1,1,0,1,1,3880.1785714285716,4,0,57588485,118.0,116
2107,2107,20000000,2.986286,1,1,0,1,1,44.785714285714285,2,0,60072596,121.0,29
2108,2108,20000000,47.51363,2,1,2,1,1,6039.963888888889,3,1,53000000,105.0,3601
2109,2109,20000000,53.161905,2,1,0,3,1,25750.9663003663,2,4,207945075,110.0,2562
2110,2110,0,7.050951,1,1,1,0,1,2102.8928571428573,3,0,0,114.0,52
2111,2111,1800000,15.978136,2,2,1,1,1,6522.571428571429,3,1,41158757,104.0,422
2112,2112,20000000,42.512296,1,2,0,0,1,1989.0,1,4,183936074,100.0,1252
2113,2113,20000000,10.098722,1,1,1,3,2,3464.316666666666,1,1,48548426,83.0,222
2114,2114,20000000,15.341196,1,1,0,1,3,1472.0,4,1,109862682,72.0,290
2115,2115,20000000,29.023184000000004,2,1,6,2,2,13948.61532976827,2,1,66787908,127.0,817
2116,2116,20000000,19.819893,1,1,1,1,2,1935.0,3,2,135680000,72.0,269
2117,2117,20000000,11.62423,1,3,0,1,1,5061.242063492064,4,1,67192859,89.0,191
2118,2118,20000000,22.049787,1,1,2,1,1,8575.759506779119,3,3,84146832,96.0,381
2119,2119,30000000,9.829859,1,1,0,1,1,1314.25,2,1,45554533,77.0,143
2120,2120,20000000,29.295801,2,3,0,2,4,28292.155317270448,3,2,41596251,123.0,1261
2121,2121,20000000,14.136476000000002,2,1,0,3,1,7655.235403356333,3,4,43967255,111.0,276
2122,2122,20000000,6.064638,0,1,1,3,1,1619.4,3,0,86865564,86.0,326
2123,2123,20000000,41.503588,2,1,4,3,2,55086.54172077922,3,2,88346473,128.0,2686
2124,2124,20000000,20.495749,1,1,1,2,1,6649.251515151515,3,1,27640028,110.0,292
2125,2125,20000000,13.906944,1,3,0,2,1,3061.960173160173,2,1,39143839,102.0,283
2126,2126,20000000,2.003047,1,1,2,1,1,3038.7317460317463,3,1,37672350,124.0,24
2127,2127,0,11.349664,1,1,1,1,1,2474.348257006152,5,4,0,98.0,308
2128,2128,20000000,11.203335,1,1,2,2,1,3039.1181488801053,4,1,41237648,115.0,129
2129,2129,20000000,8.265317,1,1,0,0,1,524.0,4,1,35841901,98.0,131
2130,2130,20000000,18.632156,1,2,1,1,2,7445.451515151515,3,2,65464324,104.0,481
2131,2131,20000000,6.92592,2,2,0,0,1,3770.4545454545455,1,1,60000000,127.0,114
2132,2132,20000000,17.165039,1,2,0,1,1,4659.5625,2,5,80547866,82.0,315
2133,2133,25000000,25.785925,2,6,3,3,4,12816.834217171716,1,2,135330182,143.0,1055
2134,2134,19800000,20.311684,1,1,1,2,1,3669.0705128205127,2,2,41296320,103.0,505
2135,2135,20000000,20.975165,2,1,4,1,1,8447.209368191721,2,0,50907234,104.0,435
2136,2136,32000000,26.509175,2,4,0,2,2,11148.565223142397,5,2,50907422,98.0,660
2137,2137,20000000,26.497025,1,1,0,1,1,7809.449206349205,2,5,47241945,92.0,465
2138,2138,0,14.211699,1,2,1,2,1,6387.401207117616,2,1,0,124.0,194
2139,2139,20000000,36.819044,1,1,0,1,1,1256.47,1,4,78378744,86.0,793
2140,2140,20000000,7.902536,1,2,0,2,1,189.0,5,0,31678778,158.0,63
2141,2141,20000000,30.909699,2,1,2,1,1,2453.3406593406594,2,3,54586584,128.0,612
2142,2142,20000000,16.663797,1,1,0,1,1,7603.233333333334,1,1,46069568,107.0,295
2143,2143,35000000,27.724913,1,3,0,4,2,21233.665954878452,3,0,68349884,91.0,531
2144,2144,19000000,17.971883,1,1,2,2,1,6524.8935897435895,1,4,35387212,108.0,328
2145,2145,20000000,25.041992,1,1,2,1,1,2045.5,3,5,67200000,108.0,444
2146,2146,0,7.924428,1,1,0,1,1,4922.75,3,1,0,101.0,167
2147,2147,20000000,14.857884,1,3,2,1,1,5705.119047619048,2,2,45636368,113.0,257
2148,2148,30000000,23.982956,2,2,2,1,2,3269.8070512820514,4,0,47126295,113.0,628
2149,2149,20000000,12.458131,1,1,0,2,3,8500.69945887446,3,4,0,87.0,171
2150,2150,20000000,3.996392,1,4,3,1,1,6545.884436274509,2,2,0,101.0,63
2151,2151,20000000,30.387754,2,1,1,3,3,20426.259523809524,3,2,64822796,112.0,697
2152,2152,20000000,56.481487,2,1,5,2,1,10670.024038461537,3,4,72258126,108.0,3652
2153,2153,20000000,19.962713,1,1,1,1,1,2918.3166666666666,2,3,32005248,105.0,368
2154,2154,20000000,18.666876,1,2,2,4,1,7887.615915250062,4,2,65569869,109.0,363
2155,2155,20000000,55.96460500000001,2,1,2,3,1,6974.1225274725275,3,0,46089287,109.0,1778
2156,2156,0,5.0348,1,2,1,1,1,17467.160620915034,6,13,0,99.0,143
2157,2157,20000000,28.019226,1,1,1,1,2,10260.392857142859,5,4,51416464,98.0,634
2158,2158,20000000,16.176976,1,1,0,1,1,4988.422222222222,2,2,49779728,104.0,525
2159,2159,20000000,17.237143,1,1,0,5,2,12111.930935797203,3,0,17425000,109.0,593
2160,2160,9000000,4.34503,1,1,0,3,1,10798.424912587412,2,0,27105095,100.0,155
2161,2161,0,11.360997,1,1,0,1,2,300.25,5,1,0,119.0,119
2162,2162,20000000,12.300789,1,1,2,1,2,248.0,2,1,39300000,88.0,124
2163,2163,20000000,15.804814000000002,1,1,0,0,1,7068.408023261097,6,3,37597471,97.0,288
2164,2164,0,9.750557,1,1,1,2,2,6401.202564102563,2,3,0,105.0,148
2165,2165,40000000,4.100942,1,1,1,0,2,9275.205778164924,2,0,28972508,89.0,44
2166,2166,20000000,12.309715,2,1,1,1,1,7150.2084906837235,4,2,21284514,106.0,175
2167,2167,20000000,62.933899,2,1,0,1,1,15453.71794871795,3,4,83707310,96.0,2181
2168,2168,20000000,16.074397,1,2,1,1,1,8297.07097069597,3,1,20211394,115.0,299
2169,2169,20000000,17.016284,1,2,1,1,1,1620.442424242424,5,3,0,108.0,255
2170,2170,806948,93.067866,2,1,0,2,1,9063.285714285714,3,2,32000000,109.0,2320
2171,2171,20000000,17.145287,1,1,1,1,1,8921.688505747126,2,4,36620508,101.0,220
2172,2172,20000000,27.256849,2,1,2,1,1,2619.0877192982457,2,0,34077920,103.0,542
2173,2173,20000000,7.878177,1,3,0,2,1,746.375,3,2,0,113.0,130
2174,2174,20000000,0.173964,1,1,0,0,1,9.0,1,0,2297493,98.0,7
2175,2175,20000000,14.370110999999998,2,1,1,2,1,4679.225178330442,4,0,18432000,121.0,260
2176,2176,20000000,11.090254,1,1,2,1,1,781.4,3,0,18253415,114.0,52
2177,2177,20000000,20.82778,2,1,3,3,1,3139.2372670807454,1,3,22222308,124.0,334
2178,2178,15000000,43.644978,2,2,2,1,1,26763.16984126984,2,4,56255142,148.0,3045
2179,2179,20000000,8.244324,1,1,4,1,1,15808.504161882893,3,1,17807569,100.0,111
2180,2180,20000000,23.292761,1,1,1,1,2,4124.605263157895,3,3,52302796,94.0,432
2181,2181,19000000,64.181668,2,2,3,2,1,24739.75595238095,4,6,25836616,108.0,1603
2182,2182,0,9.03154,1,1,0,1,1,88.0,2,0,0,68.0,88
2183,2183,0,4.031585,1,2,1,2,1,2287.7413182140326,3,1,17519169,103.0,39
2184,2184,20000000,13.658985,2,1,0,1,2,6442.071428571428,4,3,100914445,99.0,831
2185,2185,35000000,6.908351,1,1,3,1,1,9964.638888888889,3,3,0,88.0,20
2186,2186,20000000,10.446722,2,5,0,3,2,8254.436441336442,1,2,73276047,128.0,394
2187,2187,20000000,32.243357,2,1,2,0,1,7160.459018759017,3,1,60427839,124.0,918
2188,2188,20000000,9.149089,1,2,4,2,1,8621.199494949497,3,1,16605763,84.0,52
2189,2189,20000000,5.596835,1,1,2,1,1,635.7,2,5,17432163,101.0,83
2190,2190,0,5.2144080000000015,1,1,2,1,1,771.5833333333334,4,2,0,98.0,120
2191,2191,20000000,10.50098,2,2,1,2,1,230.63636363636363,1,2,17436509,120.0,167
2192,2192,20000000,3.011205,1,1,0,0,1,819.75,2,1,15473333,199.0,41
2193,2193,19500000,15.012237,1,1,2,2,3,2413.7987012987014,3,1,34854990,111.0,336
2194,2194,25000000,16.238961,0,1,0,0,1,3146.916666666667,2,2,14109284,87.0,240
2195,2195,20000000,15.21229,1,2,1,1,1,7612.077777777778,4,1,22942221,88.0,208
2196,2196,20000000,6.397042,1,1,2,2,1,3236.25,4,5,13801755,97.0,125
2197,2197,20000000,19.220789,1,1,1,2,1,1808.142857142857,2,2,30426096,106.0,671
2198,2198,20000000,35.232278,1,1,1,3,1,5331.0370370370365,3,3,32204030,95.0,715
2199,2199,40000000,9.842771,1,1,3,3,1,8791.54279542921,1,4,0,99.0,139
2200,2200,20000000,35.54280900000001,1,1,1,2,1,17944.33874198824,3,7,34560577,96.0,861
2201,2201,0,7.829295,2,1,2,1,1,1287.7050505050506,3,1,0,98.0,130
2202,2202,20000000,3.476925,1,1,0,0,1,1295.8333333333335,1,1,13391174,123.0,12
2203,2203,30000000,5.133744,1,3,1,3,1,4383.848917748918,4,1,27674124,101.0,81
2204,2204,20000000,14.031377,1,2,2,2,2,9283.975355562312,2,2,12482775,101.0,289
2205,2205,20000000,17.227376,1,1,0,1,1,1398.0,4,1,12398628,96.0,139
